Name,Ratings,Price,Link,Reviews,asin,nutrition
4412,"Ryse Core Series BCAA+EAA | Recover, Hydrate, and Build | with 5g Branched Chain Aminos and 3g Essential Aminos | 30 Servings (Tropical Snocone)  ",4.4,39.99,https://www.amazon.com/Hydration-Recovery-Essential-Tropical-Snocone/dp/B07D7L1581/ref=sr_1_4413?qid=1670323864&s=hpc-intl-ship&sr=1-4413,194,B07D7L1581,"Calcium [from Calcium Potassium Phosphate Citrate ], Magnesium , Sodium , Potassium [from Calcium Potassium Phosphate Citrate ], L-Leucine, L-Isoleucine, L-Valine, L-Lysine HCL, L-Phenylalanine, L-Threonine, L-Tryptophan, L-Histidine HCL, L-Methionine, Organic Coconut Water Powder , Citric Acid, Natural and Artificial Flavors, Malic Acid, Silica, Sucralose, Acesulfame Potassium"
4413,Natrol Melatonin 2.5 mg Liquid 8 oz (Pack of 3)  ,4.4,39.95,https://www.amazon.com/Natrol-Melatonin-2-5-Liquid-Pack/dp/B002LMHNFA/ref=sr_1_4414?qid=1670323864&s=hpc-intl-ship&sr=1-4414,167,B002LMHNFA,
4414,(2 Pack) True Fast Keto ACV Gummies True Fast Keto Advanced Formula TrueFast Keto Gummies (120 Gummies)  ,3.7,99.0,https://www.amazon.com/Pack-Gummies-Advanced-Formula-TrueFast/dp/B0BHBRDZCD/ref=sr_1_4415?qid=1670323864&s=hpc-intl-ship&sr=1-4415,84,B0BHBRDZCD,
4415,Awaken Gold Premium Nootropic Supplement | Advanced Brain Nutrition | Improve Memory & Learning | Enhance Focus & Clarity | Intensify Drive | 11 Premium Ingredients | 45 Servings  ,4.2,69.95,https://www.amazon.com/Nootropic-Supplement-Nutrition-Performance-Ingredients/dp/B076L8ZRG3/ref=sr_1_4416?qid=1670323864&s=hpc-intl-ship&sr=1-4416,356,B076L8ZRG3,"Statements regarding dietary supplements have not been evaluated by the FDA and are not intended to diagnose, treat, cure, or prevent any disease or health condition."
4416,Swanson Nattokinase 2000 Fibrinolytic Units 100 Milligrams 30 Capsules Enzyme  ,4.5,9.6,https://www.amazon.com/Swanson-Nattokinase-Fibrinolytic-Milligrams-Capsules/dp/B0017O97IY/ref=sr_1_4417?qid=1670323870&s=hpc-intl-ship&sr=1-4417,55,B0017O97IY,"Nattokinase 100 mg *,Other ingredients: Gelatin, microcrystalline cellulose , magnesium stearate, maltodextrin.,As a dietary supplement, take one capsule per day with water.,Do not use if you have a blood coagulation disorder and/or if you are taking any drug that affects blood coagulation such as prescription vitamin K, heparin, or warfarin . Consult your healthcare provider before use if you are taking prescription medications or if you are pregnant or nursing."
4417,Myogenix Creatine Monohydrate for Muscle Growth | Creatine Powder Nutritional Supplement | Increases Strength | Improves ATP Production | Only Pure Ingredients | 80 Servings / 400G  ,4.5,39.99,https://www.amazon.com/Myogenix-Creatine-400G/dp/B00EACYOSI/ref=sr_1_4418?qid=1670323870&s=hpc-intl-ship&sr=1-4418,81,B00EACYOSI,
4418,"Bluebonnet Nutrition Extreme Edge Pre Workout Increases Nitric Oxide Levels(Soy-Free, Dairy-Free), Strawberry Kiwi, 1.32 Pound (Pack of 1), 21.12 Oz  ",4.6,36.76,https://www.amazon.com/Bluebonnet-Nutrition-Extreme-Workout-Strawberry/dp/B01M4OLG4H/ref=sr_1_4419?qid=1670323870&s=hpc-intl-ship&sr=1-4419,60,B01M4OLG4H,"Calories 15, Total Carbohydrate 4 g, Sugar 2 g, Vitamin C  30 mg, Potassium  75 mg. Explosive Energy & Mental Focus AMP Stack: 1,325 mg.Extreme Muscle Pump Stack:  2,000 mg. Nitric Oxide Super  Charger Stack:  1,120 mg. Other ingredients: Sucrose, Natural Flavors, Citric Acid, Erythritol, Potassium Citrate, Silicon Dioxide, Stevia Extract , Beet Juice , Calcium Citrate, Sodium Citrate, Magnesium Citrate."
4419,Super Slim Keto Gummy Bears Super Slim Keto Gummies Super Slim Keto ACV Gummy Bears (60 Gummies)  ,4.6,27.96,https://www.amazon.com/Super-Slim-Gummy-Bears-Gummies/dp/B0BB9JD2RR/ref=sr_1_4420?qid=1670323870&s=hpc-intl-ship&sr=1-4420,3,B0BB9JD2RR,
4420,"LABO Nutrition Bioactive Organic Fiber, Sunfiber Soluble Prebiotic Fiber Supplement, Support Healthy Digestive, Intestinal, Wellness with Partially Hydrolyzed Guar Gum, Low-FODMAP, Non-GMO, 30 Sachets  ",4.3,20.9,https://www.amazon.com/LABO-Nutrition-Supplement-Intestinal-Hydrolyzed/dp/B0B3MZ43BS/ref=sr_1_4421?qid=1670323870&s=hpc-intl-ship&sr=1-4421,27,B0B3MZ43BS,"For easy and quick dissolve, stir the water first and slowly add Bioactive Organic Fiber content in or add Bioactive Organic Fiber into a bottle of water and shake to dissolve."
4421,"Insane Labz Insane Amino Hellboy Edition, BCAA with Energy Focus Muscle Recovery, Intra Workout Powder, 2 1 1 Branched Chain Amino Acid Powder, 30 Srvgs, Lemonade  ",4.6,29.99,https://www.amazon.com/Insane-Labz-Recovery-Branched-Lemonade/dp/B07TWYMB61/ref=sr_1_4422?qid=1670323870&s=hpc-intl-ship&sr=1-4422,221,B07TWYMB61,"Statements regarding dietary supplements have not been evaluated by the FDA and are not intended to diagnose, treat, cure, or prevent any disease or health condition."
4422,Detoxify – Green Clean Herbal Cleanse - Honey Tea Flavor – (2) x 4 oz Bottles – Herbal Detox Drink – Burdock Root Extract & Green Tea Metaboost - Plus Sticker  ,4.2,39.95,https://www.amazon.com/Detoxify-Professionally-Formulated-Enhanced-Metaboost/dp/B003BCVP0I/ref=sr_1_4423?qid=1670323870&s=hpc-intl-ship&sr=1-4423,190,B003BCVP0I,"Please see the product label for a full list of ingredients. Vitamin A, Vitamin D, Thiamin, Riboflavin, Niacin, Vitamin B6, Folate, Vitamin B12, Biotin, Pantothenic Acid, Green Tea Leaf Extract, Calcium, Magnesium, Zinc, Selenium, Manganese, Chromium, Sodium, Potassium, Citrus Pectin, Proprietary Herb Blend: Burdock Root Extract, Milk Thistle Seed Extract, Stinging Nettle Leaf Extract, Uva Ursi Leaf Extract."
4423,GIT GUD® Gaming Vapor Inhaler | Energy + Focus Amplifier for Esports Athlete Gamer | Stimulating Aromatherapy Scent | Portable Pre Workout Performance Disposable | Demon Berry (4 Pack)  ,4.2,16.95,https://www.amazon.com/GIT-Stimulating-Aromatherapy-Performance-Disposable/dp/B0BN2BS3XV/ref=sr_1_4424?qid=1670323870&s=hpc-intl-ship&sr=1-4424,22,B0BN2BS3XV,
4424,"ProSupps Mr. Hyde Test Surge Pre Workout with Testosterone Support Matrix for Men and Women - High Stim Pre Workout Powder Drink for Enhanced Drive, Power and Focus (Cherry Limeade, 30 Servings)  ",4.7,24.95,https://www.amazon.com/ProSupps%C2%AE-Testosterone-Boosting-Pre-Workout-Servings/dp/B08GV6951J/ref=sr_1_4425?qid=1670323870&s=hpc-intl-ship&sr=1-4425,69,B08GV6951J,"Statements regarding dietary supplements have not been evaluated by the FDA and are not intended to diagnose, treat, cure, or prevent any disease or health condition."
4425,"TransformHQ Everyday Boost Shot 28 Servings (Fruit Punch) - Non-GMO, Gluten-Free  ",4.2,36.99,https://www.amazon.com/TransformHQ-Everyday-Boost-Servings-Fruit/dp/B09XWD7J7F/ref=sr_1_4426?qid=1670323870&s=hpc-intl-ship&sr=1-4426,59,B09XWD7J7F,supplement
4426,"CalmNeeds® Easing Nervousness and Overactivity - Promote Calm and Positive Mood - Formula Contains Vitamins B6, Magnesium, L-theanine, 5-HTP, and GABA, 60 Veggie Capsules  ",3.6,29.99,https://www.amazon.com/CalmNeeds%C2%AE-Easing-Nervousness-Overactivity-L-theanine/dp/B084RRS9MN/ref=sr_1_4427?qid=1670323870&s=hpc-intl-ship&sr=1-4427,4,B084RRS9MN,"Statements regarding dietary supplements have not been evaluated by the FDA and are not intended to diagnose, treat, cure, or prevent any disease or health condition."
4427,"Alpha Lion Apex Burn Weight Loss Supplement, Workout Powder, Natural Thermogenic Calorie Burner, Fat Loss Support, Energy & Focus, Optimize Body Composition (21 Servings, Juicy Mango-Chili Flavor)  ",4.2,44.0,https://www.amazon.com/Supplement-Thermogenic-Optimize-Composition-Mango-Chili/dp/B0B5F9FN3T/ref=sr_1_4428?qid=1670323870&s=hpc-intl-ship&sr=1-4428,356,B0B5F9FN3T,
4428,"Yoni Steam Herbs for Cleansing(20 Bags),Yoni Herbs for Steaming,100% Organic Herbal Blend Yoni Steaming Herbs for Women Cleansing,Tightening Home Use  ",4.4,9.9,https://www.amazon.com/Steaming-Organic-Vaginial-Cleansing-Tightening/dp/B096NJZ1PG/ref=sr_1_4429?qid=1670323875&s=hpc-intl-ship&sr=1-4429,90,B096NJZ1PG,
4429,Personalized Protein Powder 12.7 Oz.  ,4.7,36.99,https://www.amazon.com/Personalized-Protein-Powder-12-7-Oz/dp/B091FX52LJ/ref=sr_1_4430?qid=1670323875&s=hpc-intl-ship&sr=1-4430,28,B091FX52LJ,
4430,"Clear Naked Whey 100% Protein Isolate, Lemonade Protein Powder Isolate, No GMOs or Artificial Sweeteners, Gluten-Free, Soy-Free - 30 Servings  ",4.0,44.99,https://www.amazon.com/Lemonade-Artificial-Sweeteners-Gluten-Free-Soy-Free/dp/B0BCMHC8NQ/ref=sr_1_4431?qid=1670323875&s=hpc-intl-ship&sr=1-4431,58,B0BCMHC8NQ,
4431,SOBER RUSH Alcohol Detox Enzyme is an Immediately Effective Liver proctection Products. Break Down 90% in-Body Toxin Within 4 Hours to Prevent Liver Damage. NADH Patented Formula(12 Tablets /Box)  ,4.0,29.99,https://www.amazon.com/SOBER-RUSH-Immediately-Effective-proctection/dp/B0BC1K8KLN/ref=sr_1_4432?qid=1670323875&s=hpc-intl-ship&sr=1-4432,26,B0BC1K8KLN,
4432,Esophageal Guardian 60 chewable Tablets-Pack-2  ,4.3,51.31,https://www.amazon.com/Esophageal-Guardian-60-chewable-Tablets-Pack-2/dp/B01CZ8D704/ref=sr_1_4433?qid=1670323875&s=hpc-intl-ship&sr=1-4433,150,B01CZ8D704,
4433,"Light Mountain Natural: Color the Gray Conditioner, Dark Brown 7 oz  ",4.0,18.6,https://www.amazon.com/Light-Mountain-Natural-Color-Conditioner/dp/B000POVZ3M/ref=sr_1_4434?qid=1670323875&s=hpc-intl-ship&sr=1-4434,126,B000POVZ3M,"Henna Light Mountain Henna is 100% henna! Each color is blended by their experts and consists of different proportions of the 3 main henna colors, Neutral, Red and Black ."
4434,"Source Naturals Liver Guard Tablet, 120 Count  ",4.6,53.92,https://www.amazon.com/Source-Naturals-Silymarin-N-Acetyl-Cysteine/dp/B000GFHP4I/ref=sr_1_4435?qid=1670323875&s=hpc-intl-ship&sr=1-4435,114,B000GFHP4I,"Other Ingredients: Sorbitol, Stearic Acid, Modified Cellulose Gum, Colloidal Silicon Dioxide and Magnesium Stearate."
4435,InnovaPharm Recover EAA (Pink Lemonade) - 19.5 Ounces  ,4.3,39.99,https://www.amazon.com/InnovaPharm-Recover-EAA-Pink-Lemonade/dp/B07N46Y54G/ref=sr_1_4436?qid=1670323875&s=hpc-intl-ship&sr=1-4436,36,B07N46Y54G,"Statements regarding dietary supplements have not been evaluated by the FDA and are not intended to diagnose, treat, cure, or prevent any disease or health condition."
4436,"Gaspari Nutrition SuperPump Aggression Pre-Workout: Energy, Focus, Endurance and Recovery, with Creatine and Caffeine - Fruit Punch Fury, 25 Servings  ",4.2,42.99,https://www.amazon.com/Gaspari-Nutrition-SUPERPUMP-Aggression-PRE-Workout/dp/B08N64S7D7/ref=sr_1_4437?qid=1670323875&s=hpc-intl-ship&sr=1-4437,261,B08N64S7D7,"Statements regarding dietary supplements have not been evaluated by the FDA and are not intended to diagnose, treat, cure, or prevent any disease or health condition."
4437,"Perfect Rhodiola Rosea, for Better Focus, Energy, and Stress Relief, Optimal 3% Rosavins to 1% Salidroside Ratio, a Natural Adaptogen ~60 Vegetable Capsules  ",4.3,23.95,https://www.amazon.com/Perfect-Rhodiola-Salidroside-Adaptogen-Vegetable/dp/B004O3NKE2/ref=sr_1_4438?qid=1670323875&s=hpc-intl-ship&sr=1-4438,111,B004O3NKE2,"Siberian Rhodiola Rosea Root 400mg, Minimum 3% Rosavins, 1% saldrosides . Other Ingredients: Vegetarian Capsule ."
4438,"Ensure Original Nutrition Shake, Vanilla, 8 Ounces, 24 Count  ",4.7,44.99,https://www.amazon.com/Ensure-Original-Nutrition-Vanilla-Ounces/dp/B078KVHFT1/ref=sr_1_4439?qid=1670323875&s=hpc-intl-ship&sr=1-4439,396,B078KVHFT1,
4439,"NLA Her Whey Protein (Hazelnut S'Mores) - 2.2 lbs - Lean Whey Isolate for Women- w Aminos & Vitamins, Recovery, Builds Lean Muscle, Curbs Appetite (30 21g Protein Servings, or 18 XL 28g Servings)  ",4.1,69.95,https://www.amazon.com/NLA-Her-Women-Added-Recovery-Appetite/dp/B084TC7RYC/ref=sr_1_4440?qid=1670323875&s=hpc-intl-ship&sr=1-4440,65,B084TC7RYC,"Statements regarding dietary supplements have not been evaluated by the FDA and are not intended to diagnose, treat, cure, or prevent any disease or health condition."
4440,"Carlson - Co-Q10, 100 mg, Energy Production & Heart Function, 90 Softgels  ",4.7,42.42,https://www.amazon.com/Carlson-Production-Function-Optimal-Wellness/dp/B001LF39C4/ref=sr_1_4441?qid=1670323880&s=hpc-intl-ship&sr=1-4441,122,B001LF39C4,Promotes Normal Energy Production & Heart Function
4441,"Go – Daily Advanced Colon Detox Cleanse and Repair Laxative Gummies with Probiotics - Digestive and Detox Support – Constipation, Gas & Bloating Relief for Women & Men – Psyllium Husk, Senna & More  ",3.7,24.99,https://www.amazon.com/Go-Advanced-Probiotics-Digestive-Constipation/dp/B0B1XSYXV9/ref=sr_1_4442?qid=1670323880&s=hpc-intl-ship&sr=1-4442,28,B0B1XSYXV9,Chew two gummies daily or as directed by your healthcare professional
4442,Keto Vitamins by Ketocore | Keto Multivitamin for Ketosis Pills | Keto Supplement for Keto Diet | No Keto Flu | Rich in Magnesium & Potassium & Other Minerals | 60 Capsules  ,4.3,25.95,https://www.amazon.com/Vitamins-Ketocore-Magnesium-Potassium-Capsules/dp/B00K89SLS6/ref=sr_1_4443?qid=1670323880&s=hpc-intl-ship&sr=1-4443,806,B00K89SLS6,
4443,"Results RNA Ultimate Body Detox | Unparalleled System Support - 2oz, 3 Count  ",4.2,72.06,https://www.amazon.com/Results-RNA-Ultimate-Strength-Unparalleled/dp/B018F89EZK/ref=sr_1_4444?qid=1670323880&s=hpc-intl-ship&sr=1-4444,81,B018F89EZK,
4444,"SKRATCH LABS Sport Energy Chews, Matcha Green Tea and Lemon (10 pack) - Developed for Athletes and Sports Performance, Gluten Free, Dairy Free, Vegan  ",4.7,30.95,https://www.amazon.com/SKRATCH-Sport-Energy-Chews-Matcha/dp/B07B1JJ44V/ref=sr_1_4445?qid=1670323880&s=hpc-intl-ship&sr=1-4445,259,B07B1JJ44V,
4445,"MusclePharm Essentials BCAA Powder, Post-Workout Recovery Drink, Watermelon, 30 Servings  ",4.3,24.99,https://www.amazon.com/MusclePharm-Recovery-Muscle-Building-Watermelon/dp/B00I9E4W94/ref=sr_1_4446?qid=1670323880&s=hpc-intl-ship&sr=1-4446,789,B00I9E4W94,"Other Ingredients: Malic Acid, Artificial Flavor, Sucralose, Soy Lecithin, Beet Juice Powder."
4446,"Serotalin Original Energy Brain Supplement for Focus, Concentration & Cognitive Function - 60 Vegan Capsules with Vitamins B6, B12 & D3, 5-HTP & Phenylalanine - Winner German University Award  ",3.9,29.99,https://www.amazon.com/Serotalin-Nootropic-Supplement-Concentration-Cognitive/dp/B01N5PLDYR/ref=sr_1_4447?qid=1670323880&s=hpc-intl-ship&sr=1-4447,2149,B01N5PLDYR,"L-tyrosine, Griffonia seeds , L- phenylalanine, coating agents: hydroxypropylmethylcellulose , caffeine , magnesium oxide, zinc sulfate, calcium D-pantothenate, pyridoxal-5‘- phosphate, chrome picolinate, pteroylmonoglutamic acid, cyanocobalamin"
4447,"Carlson - DLPA DL-Phenylalanine, 500 mg, Promotes Healthy Nervous & Endocrine Systems, 60 Capsules  ",4.2,12.27,https://www.amazon.com/Carlson-DL-Phenylalanine-Promotes-Endocrine-Capsules/dp/B003BVIV1K/ref=sr_1_4448?qid=1670323880&s=hpc-intl-ship&sr=1-4448,74,B003BVIV1K,Promotes Healthy Nervous & Endocrine Systems*
4448,iSatori Amino-GRO BCAA Powder - Branched Chain Amino Acid Formula with Glutamine and Bio-GRO Bio-Active Peptides - Essential Amino Energy for Women and Men - Frosted Lemonade (30 Servings)  ,4.4,14.44,https://www.amazon.com/iSatori-Amino-Gro-Glutamine-Performance-Hydration/dp/B01B8FVYZU/ref=sr_1_4449?qid=1670323880&s=hpc-intl-ship&sr=1-4449,109,B01B8FVYZU,"Magnesium, Sodium, Amino Acids, Taurine, Bio-Active Peptides, Glutamine, and CocoDrate Raw Coconut Water Powder"
4449,Primeval Labs Creatine Monohydrate Powder | On The Go Stick Packs | Easy to Mix | 5g Creatine Per Serving | 30 Servings (Unflavored)  ,5.0,24.99,https://www.amazon.com/Primeval-Labs-Creatine-Monohydrate-Unflavored/dp/B0B57QG7QG/ref=sr_1_4450?qid=1670323880&s=hpc-intl-ship&sr=1-4450,2,B0B57QG7QG,"Statements regarding dietary supplements have not been evaluated by the FDA and are not intended to diagnose, treat, cure, or prevent any disease or health condition."
4450,"Himalayan Salt Sole Chunks in Jar, 16 Ounce  ",4.6,29.99,https://www.amazon.com/Himalayan-Salt-Sole-Chunks-Ounce/dp/B00DZO7KDI/ref=sr_1_4451?qid=1670323880&s=hpc-intl-ship&sr=1-4451,70,B00DZO7KDI,
4451,Truly Keto ACV Gummies 1000MG with Pomegranate Juice Beet Root B12 60 Gummys  ,3.5,19.14,https://www.amazon.com/Truly-Gummies-1000MG-Pomegranate-Gummys/dp/B0B6CY686L/ref=sr_1_4452?qid=1670323880&s=hpc-intl-ship&sr=1-4452,22,B0B6CY686L,"As a dietary supplement, take  gummies one to three times per day. For best results take 20-30 minutes before a meal with an 8oz glass of water or as directed by your health care professional."
4452,Truly Keto ACV Gummies 1000MG with Pomegranate Juice Beet Root B12 60 Gummys  ,3.5,24.95,https://www.amazon.com/Truly-Gummies-1000MG-Pomegranate-Gummys/dp/B0B6CY686L/ref=sr_1_4453?qid=1670323885&s=hpc-intl-ship&sr=1-4453,22,B0B6CY686L,"As a dietary supplement, take  gummies one to three times per day. For best results take 20-30 minutes before a meal with an 8oz glass of water or as directed by your health care professional."
4453,Natural Slimming & Detox Tea  ,4.1,29.95,https://www.amazon.com/Natural-Slimming-Detox-Tea-Metabolism/dp/B07H9MWGYH/ref=sr_1_4454?qid=1670323885&s=hpc-intl-ship&sr=1-4454,517,B07H9MWGYH,
4454,"Isosource Hn, 8.45 Fl Oz (Pack of 24)  ",4.3,6.99,https://www.amazon.com/Isosource-Hn-24-Count/dp/B006W1M9Z0/ref=sr_1_4455?qid=1670323885&s=hpc-intl-ship&sr=1-4455,56,B006W1M9Z0,"Statements regarding dietary supplements have not been evaluated by the FDA and are not intended to diagnose, treat, cure, or prevent any disease or health condition."
4455,PERFORMIX SST Support Define Non-Simulant Diuretic - 60 Veggie Capsules - Reduce Water and Bloating - Support Urinary Tract Health & Full Body Cleanse with Dandelion Extract & Apple Cider Vinegar  ,3.3,39.78,https://www.amazon.com/Performix-Support-Define-Non-Simulant-Diuretic/dp/B09K6T84RP/ref=sr_1_4456?qid=1670323885&s=hpc-intl-ship&sr=1-4456,11,B09K6T84RP,"Statements regarding dietary supplements have not been evaluated by the FDA and are not intended to diagnose, treat, cure, or prevent any disease or health condition."
4456,Weight Loss Pills for Women - Fat Burner - Diet Pills That Work Fast for Women & Men - Made in USA - Appetite Supressant for Weight Loss - Diet Pills with Garcinia Cambogia & Green Tea - 60 caps  ,3.1,24.99,https://www.amazon.com/Weight-Loss-Pills-Women-Supressant/dp/B0B8ZN4SQ1/ref=sr_1_4457?qid=1670323885&s=hpc-intl-ship&sr=1-4457,14,B0B8ZN4SQ1,"Proprietary Blend: Green Coffee Bean   Extract, Garcinia Cambogia  Extract, Raspberry Ketone, Green Tea   Extract, Gymnema Sylvestre  Extract. Other Ingredients: Gelatin Capsule, Silicon Dioxide."
4457,"her own Cleanse, Gentle Detox, Supports Healthy Gut, Ocean Algae Cleanse, Prebiotic/Probiotic Blend, Cleansing Herbal Blend, Gluten and Soy Free, Vegan, 60 Capsules, 30 Servings, Multicolor  ",5.0,15.89,https://www.amazon.com/her-own-Prebiotic-Probiotic-Multicolor/dp/B0B35MXW2G/ref=sr_1_4458?qid=1670323885&s=hpc-intl-ship&sr=1-4458,1,B0B35MXW2G,"To support gentle cleansing and natural detoxification, take 2 Cleanse capsules daily before bedtime."
4458,"Perfect Keto Perform Pre Workout Powder - Burn Fat for Fuel Energy Supplement Drink Mix for Men and Women - Keto Friendly with Ketone Salts, BCAA, Nitric Oxide & MCT  ",3.9,32.89,https://www.amazon.com/Perfect-Keto-Perform-Preworkout-Supplement/dp/B0751379Q9/ref=sr_1_4459?qid=1670323885&s=hpc-intl-ship&sr=1-4459,314,B0751379Q9,
4459,"Myogenix Aftershock Shockolate Milk Protein Powder, 2.64 Pound  ",4.6,12.89,https://www.amazon.com/Myogenix-Aftershock-Shockolate-Protein-Powder/dp/B00I9ITADS/ref=sr_1_4460?qid=1670323885&s=hpc-intl-ship&sr=1-4460,498,B00I9ITADS,"Vitamin A  1,000 IU, Vitamin C  1,000 mg, Vitamin E  60 mg, Thiamin  3 mg, Riboflavin 3 mg, Niacin  40 mg, Vitamin B6  4 mg, Folate  800 mcg, Vitamin B12  12 mcg, Pantothenic Acid  20 mg, Sodium 30 mg, Potassium 420 mg, MagnaPower Creatine, Magnesium Creatine Chelate, Magnesium Glycyl Glutamine Chelate, L-Glutamine, L-Norvaline, Glucosamine Sulfate, Chondroitin Sulfate, Msm. Other Ingredients: Aftershock Fast Absorption Protein Blend , Glycogenx a polymerized glyconutrient providing cellular rehydration and glycogen replenishment †,, Cane Juice Solids, Cocoa, Natural Flavors, Potassium Citrate, Sodium Citrate, Sucralose, and Alpha Lipoic Acid. Allergen Statement: THIS PRODUCT CONTAINS INGREDIENTS DERIVED FROM MILK, SOY, AND CRUSTACEANS. MANUFACTURED IN A FACILITY THAT PROCESSES MILK, SOY, EGGS, AND WHEAT."
4460,"Melanin Mermaidz All-in-1 Yoni Steam Kit with Gown, Foldable -Over The Toilet- Steamer Seat & V Steaming Herbs | for Cleansing, Tightening, Detoxing, pH Balance, Womb Healing and Relaxation at Home V-SPA  ",4.7,50.99,https://www.amazon.com/Melanin-Mermaidz-Cleansing-Tightening-Relaxation/dp/B0B2V82JJ9/ref=sr_1_4461?qid=1670323885&s=hpc-intl-ship&sr=1-4461,4,B0B2V82JJ9,
4461,"Fibrosol Prebiotic Soluble Fiber Supplement Powder Packets, Plant-Based, Taste-Free and Sugar-Free (30 x 0.17oz)  ",4.6,49.99,https://www.amazon.com/fibrosol-Prebiotic-Supplement-Plant-Based-Taste-Free/dp/B0874HDN3B/ref=sr_1_4462?qid=1670323885&s=hpc-intl-ship&sr=1-4462,53,B0874HDN3B,Resistant Maltodextrin 
4462,"Pure Original Ingredients D-Ribose (2lb) Nutritional Supplement, Non-GMO, Gluten-Free, Unflavored  ",4.4,38.99,https://www.amazon.com/Nutritional-Supplement-Gluten-Free-Unflavored-Eco-Friendly/dp/B07YN6HGYK/ref=sr_1_4463?qid=1670323885&s=hpc-intl-ship&sr=1-4463,37,B07YN6HGYK,D-Ribose
4463,Shaklee Moodlift Complex 120 ct.  ,4.3,24.95,https://www.amazon.com/Shaklee-Moodlift-Complex-120-ct/dp/B00E9SQ4Z4/ref=sr_1_4464?qid=1670323885&s=hpc-intl-ship&sr=1-4464,17,B00E9SQ4Z4,"Statements regarding dietary supplements have not been evaluated by the FDA and are not intended to diagnose, treat, cure, or prevent any disease or health condition."
4464,Avalon Organics Glycerin Liquid Hand Soap Lemon -- 12 fl oz  ,4.5,8.59,https://www.amazon.com/Avalon-Organics-Glycerin-Liquid-Lemon/dp/B0002JH930/ref=sr_1_4465?qid=1670323891&s=hpc-intl-ship&sr=1-4465,299,B0002JH930,"Aqua , aloe barbadensis leaf juice, cocamidopropyl betaine, glycerin, sodium laurylglucosides hydroxypropylsulfonate, sodium cocoyl isethionate, stearic acid, sodium lauroyl sarcosinate, citrus medica limonum  peel oil, citrus grandis  peel oil, citrus aurantifolia  oil, citrus aurantium dulcis  oil, cedrus atlantica bark oil, litsea cubeba fruit oil, calendula officinalis flower extract, chamomilla recutita  flower extract, ..."
4465,Bar Soap Raw Shea Butter 5 Oz By Nubian Heritage  ,4.7,7.67,https://www.amazon.com/Soap-Shea-Butter-Nubian-Heritage/dp/B000J41UO2/ref=sr_1_4466?qid=1670323891&s=hpc-intl-ship&sr=1-4466,410,B000J41UO2,Healing for all skin types including sensitive skin.
4466,Synerplex Revive Electrolytes to Go - Electrolyte Hydrating Powder Packets 100 Servings - Unflavored Natural Hydration Multiplier Sticks for Rapid Dehydration Relief with No Sugar No GMO Gluten Free  ,3.6,28.99,https://www.amazon.com/Synerplex-Revive-Electrolytes-Electrolyte-Dehydration/dp/B08BJG4PZ5/ref=sr_1_4467?qid=1670323891&s=hpc-intl-ship&sr=1-4467,65,B08BJG4PZ5,"Statements regarding dietary supplements have not been evaluated by the FDA and are not intended to diagnose, treat, cure, or prevent any disease or health condition."
4467,"Forte Amino Acid Supplement Powder – Physician Formulated Blend of Glutamine, Arginine, Lysine, Taurine and Serine Supports Intense Exercise and Trauma Recovery (Lemonade Flavor 30 Servings)  ",4.4,40.0,https://www.amazon.com/Supplement-Physician-Formulated-Glutamine-Arginine/dp/B071V7CQ9T/ref=sr_1_4468?qid=1670323891&s=hpc-intl-ship&sr=1-4468,49,B071V7CQ9T,"Statements regarding dietary supplements have not been evaluated by the FDA and are not intended to diagnose, treat, cure, or prevent any disease or health condition."
4468,Fighterdiet - Whey Protein Peanut - 2lb  ,4.6,54.1,https://www.amazon.com/Fighterdiet-Whey-Protein-Peanut-2lb/dp/B08QJTSLRG/ref=sr_1_4469?qid=1670323891&s=hpc-intl-ship&sr=1-4469,85,B08QJTSLRG,"Statements regarding dietary supplements have not been evaluated by the FDA and are not intended to diagnose, treat, cure, or prevent any disease or health condition."
4469,"Source Naturals Life Force Multiple Iron Free Daily Multivitamin High Potency Essential Vitamins, Minerals, Antioxidants & Nutrients - Energy & Immune Boost - 180 Tablets  ",4.6,49.99,https://www.amazon.com/Source-Naturals-Multivitamin-Essential-Antioxidants/dp/B000GFSVSM/ref=sr_1_4470?qid=1670323891&s=hpc-intl-ship&sr=1-4470,178,B000GFSVSM,"Brain Chemistry, Cell Vitality, Eye Health, Immune Impairment, Immune System Support, Skin Conditions"
4470,Nature's Answer Echinacea & Goldenseal | Dietary Supplement | Supports a Healthy Immune System | Non-GMO & Kosher Certified | Vegetarian/Vegan Capsules 90ct  ,4.6,22.99,https://www.amazon.com/Natures-Answer-Echinacea-Goldenseal-Vegetarian/dp/B000PG4M12/ref=sr_1_4471?qid=1670323891&s=hpc-intl-ship&sr=1-4471,1066,B000PG4M12,Capsule Supplement
4471,"NutriCology Magnolia Extract - Stress and Sleep Support, Cortisol Balance - 120 Vegetarian Capsules  ",4.2,9.73,https://www.amazon.com/Nutricology-Magnolia-Extract-Capsules-Count/dp/B005172JD8/ref=sr_1_4472?qid=1670323891&s=hpc-intl-ship&sr=1-4472,105,B005172JD8,"Serving Size: 1 capsule, Servings Per Container: 120, Amount per serving: Magnolia  Extract  200 mg. Other ingredients: Hydroxypropyl methylcellulose, microcrystalline cellulose, silicon dioxide, L-leucine. Keep in a cool, dry place, tightly capped."
